X,Y,SiteName,ObservationID,InvasiveName,ObservationDate,Observer,SurveyType,Latitude,Longitude,Town,GrossArea,InfestedArea,PlantDescription,DistributionName,AssessmentDate,TreatmentDate,TreatmentEffectiveness,TreatmentType,TreatmentPerson,TreatmentAssessmentDate,Assessor,TreatmentAssessmentNotes,TreatmentHours,ChemicalName,ChemicalConsentration,ChemicalOunces,ApplicationMethod,CertifiedApplicator,EPARegistationNumber
474874.861209791,116067.544254527,COOLIDGE STATE FOREST,1488,Goutweed,Oct 10 2013 ,Lisa Thornton,Invasive Search/Survey,43.5443583333333,-72.81089,,,,,,Jan  1 2000 ,,,,Lisa Thornton,,,,,,,,,,
466866.842207141,121157.422239218,AIKEN S.F.,1489,Oriental bittersweet,Oct 10 2013 ,Colleen Balch,Invasive Search/Survey,43.5899433316667,-72.910346665,,,,,,,,,,Colleen Balch,,,,,,,,,,
441259.090151342,128621.535632306,BOMOSEEN,1492,Amur maple,Sep  6 2013 ,Colleen Balch,Invasive Search/Survey,43.6555383333333,-73.228201665,,480000 ,800,"Mature adult < 4"" dbh",Scattered Plants or Clumps,Sep  6 2013 ,Sep  4 2012 ,,Mechanical,Colleen Balch,Sep  4 2013 ,,"Will need to reassess for sprouts from seedbed and coppicing on mature specimen trunks, early 2014 season. Glysophate stump cut application recommended in USFS 
Plants database. ",120,,,,,,
466866.842207141,121157.422239218,AIKEN S.F.,1493,Oriental bittersweet,Oct 10 2013 ,Colleen Balch,Invasive Search/Survey,43.5899433316667,-72.910346665,Mendon,,,,,,,,,Colleen Balch,,,,,,,,,,
476634.409957639,117749.930974628,COOLIDGE STATE FOREST,1494,Purple loosestrife,Oct  9 2013 ,Colleen Balch,Invasive Search/Survey,43.5595892498132,-72.7892303466797,Shrewsbury,,.002,Non-woody,Scattered Plants or Clumps,Oct  9 2013 ,Oct  9 2013 ,,Mechanical,Colleen Balch,,,,0.25,,,,,,
522502.878730034,195444.677023225,LEVI POND WMA,1495,Common reed,Oct 15 2013 ,Neil Monteith,Unspecified,44.25893,-72.21823,Groton,,,,,,,,,Neil Monteith,,,,,,,,,,
437392.195440777,43884.095601485,WHIPSTOCK HILL WMA,1496,Amur honeysuckle,Oct  8 2013 ,,Invasive Search/Survey,42.8925433316667,-73.2665383333333,,,,"Saplings (shrub, tree or vine)",Scattered Plants or Clumps,Jan  1 1900 ,,,,,,,,,,,,,,
437296.978115965,43296.1513657323,WHIPSTOCK HILL WMA,1497,Amur honeysuckle,Oct  8 2013 ,,Invasive Search/Survey,42.8871733333333,-73.2675883333334,,,,"Saplings (shrub, tree or vine)",Scattered Plants or Clumps,Jan  1 1900 ,,,,,,,,,,,,,,
437055.576174931,43698.3046803934,WHIPSTOCK HILL WMA,1498,Common buckthorn,Oct  8 2013 ,,Invasive Search/Survey,42.890785,-73.2706449983334,,,,"Saplings (shrub, tree or vine)",Scattered Plants or Clumps,Jan  1 1900 ,,,,,,,,,,,,,,
437080.487645022,43742.5153504817,WHIPSTOCK HILL WMA,1499,Multiflora rose,Oct  8 2013 ,,Invasive Search/Survey,42.891221665,-73.270295,,,,"Saplings (shrub, tree or vine)",Scattered Plants or Clumps,Jan  1 1900 ,,,,,,,,,,,,,,
437129.293883791,43719.8495701318,WHIPSTOCK HILL WMA,1500,Multiflora rose,Oct  8 2013 ,,Invasive Search/Survey,42.8910333333333,-73.2697216666667,,,,"Saplings (shrub, tree or vine)",Scattered Plants or Clumps,Jan  1 1900 ,,,,,,,,,,,,,,
437181.652898543,44085.9900727338,WHIPSTOCK HILL WMA,1501,Amur honeysuckle,Oct  8 2013 ,,Invasive Search/Survey,42.8942616666667,-73.2691016666667,,,,"Saplings (shrub, tree or vine)",Scattered Dense Patches,Jan  1 1900 ,,,,,,,,,,,,,,
437379.70437485,44306.3766484202,WHIPSTOCK HILL WMA,1502,Amur honeysuckle,Oct  8 2013 ,,Invasive Search/Survey,42.8962949983333,-73.2667399983333,,,,"Saplings (shrub, tree or vine)",Dominant Cover,Jan  1 1900 ,,,,,,,,,,,,,,
436705.97613188,43879.2688409753,,1503,Japanese barberry,Oct  9 2013 ,,Invasive Search/Survey,42.892365,-73.2749133333333,,,,"Saplings (shrub, tree or vine)",Scattered Plants or Clumps,Jan  1 1900 ,,,,,,,,,,,,,,
454428.453906837,130385.539092894,WHIPPLE HOLLOW,1504,Amur honeysuckle,Oct 24 2013 ,,Invasive Search/Survey,43.6723016666667,-73.0651416665,,,,"Mature adult > 4"" dbh",Single Plant or Clump,Jan  1 1900 ,,,,,,,,,,,,,,
454517.690553126,130462.70698766,WHIPPLE HOLLOW,1505,Common buckthorn,Oct 24 2013 ,,Invasive Search/Survey,43.67302,-73.0639533331667,,,,"Saplings (shrub, tree or vine)",Scattered Plants or Clumps,Jan  1 1900 ,,,,,,,,,,,,,,
454517.917125718,130496.037627463,WHIPPLE HOLLOW,1506,Common buckthorn,Oct 24 2013 ,,Invasive Search/Survey,43.673335,-73.0640199998333,,,,"Saplings (shrub, tree or vine)",Scattered Dense Patches,Jan  1 1900 ,,,,,,,,,,,,,,
454510.079511712,130529.423092472,WHIPPLE HOLLOW,1507,Oriental bittersweet,Oct 24 2013 ,,Invasive Search/Survey,43.6735716666667,-73.0641366666667,,,,"Mature adult < 4"" dbh",Single Plant or Clump,Jan  1 1900 ,,,,,,,,,,,,,,
454502.317531395,130573.91878382,WHIPPLE HOLLOW,1508,Common buckthorn,Oct 24 2013 ,,Invasive Search/Survey,43.6739699983333,-73.064175,,,,"Mature adult < 4"" dbh",Scattered Plants or Clumps,Jan  1 1900 ,,,,,,,,,,,,,,
454495.311328574,130729.516654837,WHIPPLE HOLLOW,1509,Common buckthorn,Oct 24 2013 ,,Invasive Search/Survey,43.675375,-73.0643383333334,,,,"Mature adult < 4"" dbh",Scattered Plants or Clumps,Jan  1 1900 ,,,,,,,,,,,,,,
454555.220079255,130051.355270209,WHIPPLE HOLLOW,1510,Amur honeysuckle,Oct 24 2013 ,,Invasive Search/Survey,43.669326665,-73.0634666666667,,,,"Mature adult > 4"" dbh",Scattered Plants or Clumps,Jan  1 1900 ,,,,,,,,,,,,,,
454619.060091054,129950.925580876,WHIPPLE HOLLOW,1511,Common buckthorn,Oct 24 2013 ,,Invasive Search/Survey,43.6683983333333,-73.0627133333333,,,,"Saplings (shrub, tree or vine)",Scattered Plants or Clumps,Jan  1 1900 ,,,,,,,,,,,,,,
454498.011284434,129940.636846763,WHIPPLE HOLLOW,1512,Common buckthorn,Oct 24 2013 ,,Invasive Search/Survey,43.6683033333333,-73.064165,,,,"Mature adult < 4"" dbh",Scattered Plants or Clumps,Jan  1 1900 ,,,,,,,,,,,,,,
454530.270874766,129940.417574317,WHIPPLE HOLLOW,1513,Amur honeysuckle,Oct 24 2013 ,,Invasive Search/Survey,43.668341665,-73.0638066666667,,,,"Mature adult < 4"" dbh",Scattered Plants or Clumps,Jan  1 1900 ,,,,,,,,,,,,,,
448844.374792194,133125.848613255,HUBBARDTON BATTLEFIELD W,1514,Tatarian honeysuckle,Oct 24 2013 ,,Invasive Search/Survey,43.696615,-73.1345799998333,,,,"Mature adult < 4"" dbh",Scattered Plants or Clumps,Jan  1 1900 ,,,,,,,,,,,,,,
448908.26933272,133047.583603845,HUBBARDTON BATTLEFIELD W,1515,Common buckthorn,Oct 24 2013 ,,Invasive Search/Survey,43.6958633333333,-73.1337683333333,,,,"Mature adult > 4"" dbh",Scattered Dense Patches,Jan  1 1900 ,,,,,,,,,,,,,,
448908.778779587,133114.245190872,HUBBARDTON BATTLEFIELD W,1516,Common buckthorn,Oct 24 2013 ,,Invasive Search/Survey,43.6965133316667,-73.1338016666667,,,,"Saplings (shrub, tree or vine)",Scattered Plants or Clumps,Jan  1 1900 ,,,,,,,,,,,,,,
448948.91472391,133091.716753919,,1517,Common buckthorn,Oct 24 2013 ,,Invasive Search/Survey,43.6962949983333,-73.13331,,,,"Saplings (shrub, tree or vine)",Scattered Plants or Clumps,Jan  1 1900 ,,,,,,,,,,,,,,
448972.843778512,133058.20133328,HUBBARDTON BATTLEFIELD W,1518,Common buckthorn,Oct 24 2013 ,,Invasive Search/Survey,43.6960249983333,-73.1329733333334,,,,"Mature adult < 4"" dbh",Scattered Plants or Clumps,Jan  1 1900 ,,,,,,,,,,,,,,
449021.634533587,133113.383662917,HUBBARDTON BATTLEFIELD W,1519,Amur honeysuckle,Oct 24 2013 ,,Invasive Search/Survey,43.6964533316667,-73.1324183333333,,,,"Mature adult < 4"" dbh",Scattered Plants or Clumps,Jan  1 1900 ,,,,,,,,,,,,,,
449029.94978146,133146.652993767,HUBBARDTON BATTLEFIELD W,1520,Amur honeysuckle,Oct 24 2013 ,,Invasive Search/Survey,43.6967733333333,-73.1322833333333,,,,"Mature adult < 4"" dbh",Scattered Plants or Clumps,Jan  1 1900 ,,,,,,,,,,,,,,
449061.770852535,133090.855906706,HUBBARDTON BATTLEFIELD W,1521,Japanese honeysuckle,Oct 24 2013 ,,Invasive Search/Survey,43.696296665,-73.1319366665,,,,"Mature adult < 4"" dbh",Scattered Plants or Clumps,Jan  1 1900 ,,,,,,,,,,,,,,
449012.55661029,132980.121971909,HUBBARDTON BATTLEFIELD W,1522,Oriental bittersweet,Oct 24 2013 ,,Invasive Search/Survey,43.6952733333333,-73.1324633331667,,,,"Saplings (shrub, tree or vine)",Scattered Plants or Clumps,Jan  1 1900 ,,,,,,,,,,,,,,
448899.358927429,132936.542584685,HUBBARDTON BATTLEFIELD W,1523,Common buckthorn,Oct 24 2013 ,,Invasive Search/Survey,43.694866665,-73.1338916665,,,,"Saplings (shrub, tree or vine)",Scattered Plants or Clumps,Jan  1 1900 ,,,,,,,,,,,,,,
448899.528766089,132958.763109081,HUBBARDTON BATTLEFIELD W,1524,Japanese honeysuckle,Oct 24 2013 ,,Invasive Search/Survey,43.69514,-73.1339316666667,,,,"Mature adult < 4"" dbh",Scattered Dense Patches,Jan  1 1900 ,,,,,,,,,,,,,,
454729.245162409,127161.396685378,WHIPPLE HOLLOW,1525,Winged euonymus,Oct 25 2013 ,,Invasive Search/Survey,43.643266665,-73.0610583333333,,,,"Mature adult < 4"" dbh",Scattered Plants or Clumps,Oct 24 2013 ,,,,,,,,,,,,,,
454770.561752922,127305.556172092,WHIPPLE HOLLOW,1526,Winged euonymus,Oct 25 2013 ,,Invasive Search/Survey,43.644635,-73.0606499998333,,,,"Mature adult < 4"" dbh",Scattered Dense Patches,Oct 24 2013 ,,,,,,,,,,,,,,
454384.688042747,128697.008916438,WHIPPLE HOLLOW,1527,Winged euonymus,Oct 25 2013 ,,Invasive Search/Survey,43.65706,-73.0655399998333,,,,"Mature adult < 4"" dbh",Dominant Cover,Oct 24 2013 ,,,,,,,,,,,,,,
454313.606957702,128919.707664132,WHIPPLE HOLLOW,1528,Winged euonymus,Oct 25 2013 ,,Invasive Search/Survey,43.6590933333333,-73.0663816665,,,,"Mature adult < 4"" dbh",Scattered Plants or Clumps,Oct 24 2013 ,,,,,,,,,,,,,,
454329.511819987,128886.267024391,WHIPPLE HOLLOW,1529,Common buckthorn,Oct 25 2013 ,,Invasive Search/Survey,43.6588483316667,-73.0662133331667,,,,"Mature adult < 4"" dbh",Scattered Plants or Clumps,Oct 24 2013 ,,,,,,,,,,,,,,
454343.522599449,128575.071857181,WHIPPLE HOLLOW,1530,Amur honeysuckle,Oct 25 2013 ,,Invasive Search/Survey,43.656035,-73.0660483333333,,,,"Mature adult < 4"" dbh",Scattered Plants or Clumps,Oct 24 2013 ,,,,,,,,,,,,,,
454303.493217593,128619.787758528,WHIPPLE HOLLOW,1531,Common buckthorn,Oct 25 2013 ,,Invasive Search/Survey,43.65637,-73.0664566666667,,,,"Saplings (shrub, tree or vine)",Scattered Plants or Clumps,Oct 24 2013 ,,,,,,,,,,,,,,
454303.417382127,128608.67757749,WHIPPLE HOLLOW,1532,Winged euonymus,Oct 25 2013 ,,Invasive Search/Survey,43.6563266666667,-73.0664983331666,,,,"Mature adult < 4"" dbh",Scattered Plants or Clumps,Oct 24 2013 ,,,,,,,,,,,,,,
454255.094271208,128620.118293545,WHIPPLE HOLLOW,1533,Winged euonymus,Oct 25 2013 ,,Invasive Search/Survey,43.6563783333333,-73.0671366666667,,,,"Mature adult < 4"" dbh",Scattered Plants or Clumps,Oct 24 2013 ,,,,,,,,,,,,,,
454303.3415468,128597.567396649,WHIPPLE HOLLOW,1534,Amur honeysuckle,Oct 25 2013 ,,Invasive Search/Survey,43.656186665,-73.0665166666667,,,,"Saplings (shrub, tree or vine)",Scattered Plants or Clumps,Oct 24 2013 ,,,,,,,,,,,,,,
454465.276446345,128685.349591477,WHIPPLE HOLLOW,1535,Winged euonymus,Oct 25 2013 ,,Invasive Search/Survey,43.6569633333333,-73.0644899998333,,,,"Saplings (shrub, tree or vine)",Scattered Plants or Clumps,Oct 24 2013 ,,,,,,,,,,,,,,
454425.322572902,128741.174954481,WHIPPLE HOLLOW,1536,Winged euonymus,Oct 25 2013 ,,Invasive Search/Survey,43.657506665,-73.0650333333333,,,,"Saplings (shrub, tree or vine)",Scattered Dense Patches,Oct 24 2013 ,,,,,,,,,,,,,,
454425.398209233,128752.285137701,WHIPPLE HOLLOW,1537,Japanese barberry,Oct 25 2013 ,,Invasive Search/Survey,43.657575,-73.0649883333333,,,,"Saplings (shrub, tree or vine)",Scattered Plants or Clumps,Oct 24 2013 ,,,,,,,,,,,,,,
454449.672796379,128763.230621852,WHIPPLE HOLLOW,1538,Winged euonymus,Oct 25 2013 ,,Invasive Search/Survey,43.6577483333333,-73.0646516666666,,,,"Saplings (shrub, tree or vine)",Scattered Plants or Clumps,Oct 24 2013 ,,,,,,,,,,,,,,
454449.823989408,128785.450989194,WHIPPLE HOLLOW,1539,Oriental bittersweet,Oct 25 2013 ,,Invasive Search/Survey,43.6579083316667,-73.0647333333334,,,,Fruits,Scattered Plants or Clumps,Oct 24 2013 ,,,,,,,,,,,,,,
454433.842656322,128807.781147163,WHIPPLE HOLLOW,1540,Winged euonymus,Oct 25 2013 ,,Invasive Search/Survey,43.6581116666667,-73.0649466666667,,,,"Mature adult < 4"" dbh",Scattered Plants or Clumps,Oct 24 2013 ,,,,,,,,,,,,,,
454450.201974428,128841.001910923,WHIPPLE HOLLOW,1541,Winged euonymus,Oct 25 2013 ,,Invasive Search/Survey,43.658361665,-73.06471,,,,"Mature adult < 4"" dbh",Scattered Plants or Clumps,Oct 24 2013 ,,,,,,,,,,,,,,
454434.145152279,128852.221885784,WHIPPLE HOLLOW,1542,Common buckthorn,Oct 25 2013 ,,Invasive Search/Survey,43.658535,-73.0649149998333,,,,"Saplings (shrub, tree or vine)",Scattered Plants or Clumps,Oct 24 2013 ,,,,,,,,,,,,,,
454401.95599095,128863.55176746,WHIPPLE HOLLOW,1543,Common buckthorn,Oct 25 2013 ,,Invasive Search/Survey,43.6586283333333,-73.0653016666667,,,,"Saplings (shrub, tree or vine)",Scattered Plants or Clumps,Oct 24 2013 ,,,,,,,,,,,,,,
450433.222831781,120136.513143181,BIRD MOUNTAIN WMA,1545,Amur maple,Oct 25 2013 ,,Invasive Search/Survey,43.579775,-73.1137183331667,,,,"Saplings (shrub, tree or vine)",Scattered Plants or Clumps,Oct 24 2013 ,,,,,,,,,,,,,,
450595.575389952,120246.422675835,BIRD MOUNTAIN WMA,1546,Common buckthorn,Oct 25 2013 ,,Invasive Search/Survey,43.5807749983333,-73.1117133333333,,,,"Saplings (shrub, tree or vine)",Scattered Plants or Clumps,Oct 24 2013 ,,,,,,,,,,,,,,
450670.224557564,120512.529064375,BIRD MOUNTAIN WMA,1547,Common buckthorn,Oct 25 2013 ,,Invasive Search/Survey,43.5832,-73.110825,,,,"Mature adult < 4"" dbh",Scattered Plants or Clumps,Oct 24 2013 ,,,,,,,,,,,,,,
450686.213874746,120490.190278936,BIRD MOUNTAIN WMA,1548,Common buckthorn,Oct 25 2013 ,,Invasive Search/Survey,43.5830083316667,-73.1105833333334,,,,,,,,,,,,,,,,,,,,
450747.889704456,120089.754428908,BIRD MOUNTAIN WMA,1549,Common buckthorn,Oct 25 2013 ,,Invasive Search/Survey,43.57943,-73.1097566666667,,,,"Mature adult > 4"" dbh",Scattered Dense Patches,Oct 24 2013 ,,,,,,,,,,,,,,
450356.424413853,119581.548633765,BIRD MOUNTAIN WMA,1550,Common buckthorn,Oct 25 2013 ,,Invasive Search/Survey,43.5747683333333,-73.1145633333334,,,,"Saplings (shrub, tree or vine)",Scattered Plants or Clumps,Oct 24 2013 ,,,,,,,,,,,,,,
450184.325906702,119249.504267938,BIRD MOUNTAIN WMA,1551,Common buckthorn,Oct 25 2013 ,,Invasive Search/Survey,43.5718199983333,-73.116725,,,,"Saplings (shrub, tree or vine)",Scattered Plants or Clumps,Oct 24 2013 ,,,,,,,,,,,,,,
449445.518624281,133732.37549259,HUBBARDTON BATTLEFIELD W,1552,Common buckthorn,Oct 25 2013 ,,Invasive Search/Survey,43.7021233333333,-73.127185,,,,"Saplings (shrub, tree or vine)",Scattered Plants or Clumps,Oct 24 2013 ,,,,,,,,,,,,,,
449299.252062191,133577.9305961,HUBBARDTON BATTLEFIELD W,1553,Common buckthorn,Oct 25 2013 ,,Invasive Search/Survey,43.70075,-73.128975,,,,"Saplings (shrub, tree or vine)",Scattered Plants or Clumps,Oct 24 2013 ,,,,,,,,,,,,,,
449153.739377884,133523.481321322,HUBBARDTON BATTLEFIELD W,1554,Amur honeysuckle,Oct 25 2013 ,,Invasive Search/Survey,43.7002483333333,-73.1308366666667,,,,"Mature adult < 4"" dbh",Scattered Plants or Clumps,Oct 24 2013 ,,,,,,,,,,,,,,
449089.08510431,133501.751604826,HUBBARDTON BATTLEFIELD W,1555,Common buckthorn,Oct 25 2013 ,,Invasive Search/Survey,43.7000133316667,-73.1315916665,,,,"Mature adult > 4"" dbh",Scattered Plants or Clumps,Oct 24 2013 ,,,,,,,,,,,,,,
449056.757806793,133490.88698005,HUBBARDTON BATTLEFIELD W,1556,Common buckthorn,Oct 25 2013 ,,Invasive Search/Survey,43.6999383316667,-73.1320483331667,,,,"Mature adult < 4"" dbh",Scattered Plants or Clumps,Oct 24 2013 ,,,,,,,,,,,,,,
448976.235916263,133502.612048996,HUBBARDTON BATTLEFIELD W,1557,Common buckthorn,Oct 25 2013 ,,Invasive Search/Survey,43.699985,-73.133035,,,,"Mature adult < 4"" dbh",Scattered Plants or Clumps,Oct 24 2013 ,,,,,,,,,,,,,,
448951.375178082,133413.914509715,HUBBARDTON BATTLEFIELD W,1558,Common buckthorn,Oct 25 2013 ,,Invasive Search/Survey,43.6992166666667,-73.133255,,,,"Mature adult > 4"" dbh",Scattered Plants or Clumps,Oct 24 2013 ,,,,,,,,,,,,,,
448854.390996761,133381.323088524,HUBBARDTON BATTLEFIELD W,1559,Common buckthorn,Oct 25 2013 ,,Invasive Search/Survey,43.6988716666667,-73.1345249998333,,,,"Saplings (shrub, tree or vine)",Scattered Plants or Clumps,Oct 24 2013 ,,,,,,,,,,,,,,
473405.587440434,168915.140978348,GRANVILLE,1560,Japanese knotweed,Oct 28 2013 ,,Invasive Search/Survey,44.01996,-72.8317366666667,,,,Non-woody,Scattered Plants or Clumps,Oct 24 2013 ,,,,,,,,,,,,,,
473296.976709824,169815.574713119,GRANVILLE,1561,Japanese knotweed,Oct 28 2013 ,,Invasive Search/Survey,44.0280883333333,-72.8330633316667,,,,Non-woody,Scattered Plants or Clumps,Oct 24 2013 ,,,,,,,,,,,,,,
428030.865371481,169731.251632879,,1562,Tatarian honeysuckle,Oct 28 2013 ,,Invasive Search/Survey,44.0242833333333,-73.3976983333334,,,,"Mature adult < 4"" dbh",Monoculture,Oct 24 2013 ,,,,,,,,,,,,,,
428047.020521846,169742.187969935,,1563,Common buckthorn,Oct 28 2013 ,,Invasive Search/Survey,44.0243549998333,-73.3975333316667,,,,"Mature adult < 4"" dbh",Scattered Plants or Clumps,Oct 24 2013 ,,,,,,,,,,,,,,
426683.013372675,173268.672755235,D.A.R. STATE PARK,1564,Japanese honeysuckle,Oct 28 2013 ,,Invasive Search/Survey,44.0559549998333,-73.4149816666666,,,,"Mature adult < 4"" dbh",Dominant Cover,Oct 24 2013 ,,,,,,,,,,,,,,
426731.460233488,173301.471953102,D.A.R. STATE PARK,1565,Multiflora rose,Oct 28 2013 ,,Invasive Search/Survey,44.0562733333333,-73.4143616666667,,,,Non-woody,Scattered Plants or Clumps,Oct 24 2013 ,,,,,,,,,,,,,,
426832.301658635,173000.320182411,D.A.R. STATE PARK,1566,Common buckthorn,Oct 28 2013 ,,Invasive Search/Survey,44.0535816665,-73.413056665,,,,"Mature adult > 4"" dbh",Dominant Cover,Jan  1 1900 ,,,,,,,,,,,,,,
455315.336482731,201614.34282103,FRED JOHNSON WMA,1567,Amur honeysuckle,Oct 29 2013 ,,Invasive Search/Survey,44.3133733316667,-73.0600516666667,,,,"Saplings (shrub, tree or vine)",Scattered Plants or Clumps,Oct 28 2013 ,,,,,,,,,,,,,,
455299.835942847,201681.120518691,FRED JOHNSON WMA,1568,Tatarian honeysuckle,Oct 29 2013 ,,Invasive Search/Survey,44.3140433316667,-73.0603116665,,,,"Saplings (shrub, tree or vine)",Scattered Plants or Clumps,Oct 28 2013 ,,,,,,,,,,,,,,
455291.933946148,201692.286479586,FRED JOHNSON WMA,1569,Common buckthorn,Oct 29 2013 ,,Invasive Search/Survey,44.3141233333333,-73.06041,,,,"Saplings (shrub, tree or vine)",Scattered Plants or Clumps,Oct 28 2013 ,,,,,,,,,,,,,,
454925.486006458,201772.584564494,FRED JOHNSON WMA,1570,Multiflora rose,Sep 29 2013 ,,Invasive Search/Survey,44.3147966666667,-73.0650399998333,,,,Non-woody,Scattered Plants or Clumps,Oct 28 2013 ,,,,,,,,,,,,,,
454685.535956391,201685.346145291,FRED JOHNSON WMA,1571,Common buckthorn,Oct 29 2013 ,,Invasive Search/Survey,44.3140433316667,-73.067975,,,,"Saplings (shrub, tree or vine)",Scattered Plants or Clumps,Oct 28 2013 ,,,,,,,,,,,,,,
454703.030381043,201907.464749147,FRED JOHNSON WMA,1572,Multiflora rose,Oct 29 2013 ,,Invasive Search/Survey,44.3159849983333,-73.0677933333333,,,,Non-woody,Scattered Plants or Clumps,Oct 28 2013 ,,,,,,,,,,,,,,
454462.231472131,201698.008490071,FRED JOHNSON WMA,1573,Common buckthorn,Oct 29 2013 ,,Invasive Search/Survey,44.3140849983333,-73.0708016665,,,,"Saplings (shrub, tree or vine)",Scattered Plants or Clumps,Oct 28 2013 ,,,,,,,,,,,,,,
456700.426782549,203549.622179609,FRED JOHNSON WMA,1574,Common buckthorn,Oct 29 2013 ,,Invasive Search/Survey,44.330885,-73.0429466665,,,,"Mature adult < 4"" dbh",Scattered Plants or Clumps,Jan  1 1900 ,,,,,,,,,,,,,,
456507.459732688,203317.551339679,FRED JOHNSON WMA,1575,Tatarian honeysuckle,Oct 29 2013 ,,Invasive Search/Survey,44.3288016666667,-73.0452783333333,,,,"Saplings (shrub, tree or vine)",Scattered Plants or Clumps,Jan  1 1900 ,,,,,,,,,,,,,,
456503.986635827,202795.311987542,FRED JOHNSON WMA,1576,Morrow's honeysuckle,Oct 29 2013 ,,Invasive Search/Survey,44.3241349983333,-73.04528,,,,"Saplings (shrub, tree or vine)",Scattered Plants or Clumps,Jan  1 1900 ,,,,,,,,,,,,,,
456134.606257633,202431.083903481,FRED JOHNSON WMA,1577,Amur honeysuckle,Oct 29 2013 ,,Invasive Search/Survey,44.320811665,-73.0499266665,,,,"Saplings (shrub, tree or vine)",Scattered Plants or Clumps,Jan  1 1900 ,,,,,,,,,,,,,,
456582.331259253,198972.288665116,FRED JOHNSON WMA,1578,Multiflora rose,Oct 29 2013 ,,Invasive Search/Survey,44.2897133333333,-73.0439899998333,,,,Non-woody,Scattered Plants or Clumps,Jan  1 1900 ,,,,,,,,,,,,,,
500135.992365791,188328.180301154,ALLEN POINT ACCESS,1579,Goutweed,Apr  9 2014 ,Rick White,Contractor,44.1952485499392,-72.4983045458794,,,,,,,,,,Rick White,,,,,,,,,,
426631.355731362,172946.988406784,D.A.R. STATE PARK,1583,Goutweed,May  7 2014 ,Lisa Thornton,Assessment,44.0531083331667,-73.4156099983334,,,,Non-woody,Dominant Cover,Jan  1 1900 ,,,,Lisa Thornton,,,,,,,,,,
444321.688942468,58266.9441682107,SHAFTSBURY SP,1584,Goutweed,May  8 2014 ,Lisa Thornton,Assessment,43.022535,-73.1830733333334,,,,Non-woody,Scattered Plants or Clumps,May  7 2014 ,May 12 2014 ,,Mechanical,Lisa Thornton,Jan  1 1900 ,,,0,,,,,,
444329.749455084,58255.7688924161,SHAFTSBURY SP,1585,Goutweed,May  8 2014 ,Lisa Thornton,Assessment,43.0224116665,-73.1830066666667,,,,Non-woody,Scattered Plants or Clumps,May  8 2014 ,May 12 2014 ,,Mechanical,Lisa Thornton,Jan  1 1900 ,,,0,,,,,,
430354.468937887,187008.220429066,BUTTON BAY STATE PARK,1587,Japanese honeysuckle,May 13 2014 ,Lisa Thornton,Invasive Search/Survey,44.1799583316667,-73.3710299983333,,,,"Saplings (shrub, tree or vine)",Scattered Plants or Clumps,May 13 2014 ,,,,Lisa Thornton,,,,,,,,,,
435803.80541654,193086.745767577,BUTTON BAY STATE PARK,1588,Japanese honeysuckle,May 13 2014 ,Lisa Thornton,Invasive Search/Survey,44.2351733316667,-73.3035783333333,,,,"Mature adult > 4"" dbh",Scattered Plants or Clumps,May 13 2014 ,,,,Lisa Thornton,,,,,,,,,,
435811.794018935,193086.667604621,BUTTON BAY STATE PARK,1589,Common buckthorn,May 13 2014 ,Lisa Thornton,Invasive Search/Survey,44.2351583316667,-73.3035183333333,,,,"Mature adult > 4"" dbh",Scattered Plants or Clumps,May 13 2014 ,,,,Lisa Thornton,,,,,,,,,,
435796.577976879,193164.603154927,BUTTON BAY STATE PARK,1590,Autumn olive,May 13 2014 ,Lisa Thornton,Invasive Search/Survey,44.2359283333333,-73.3037466666667,,,,"Mature adult > 4"" dbh",Single Plant or Clump,May 13 2014 ,,,,Lisa Thornton,,,,,,,,,,
466826.410389405,121146.511687388,AIKEN S.F.,1591,Garlic mustard,Jun  9 2014 ,Lisa Thornton,Invasive Search/Survey,43.5897533316667,-72.9107849983333,,,,Non-woody,Single Plant or Clump,Jan  1 1900 ,,,,Lisa Thornton,,,,,,,,,,
466875.027273819,121179.602450172,AIKEN S.F.,1592,Tatarian honeysuckle,Jun  9 2014 ,Lisa Thornton,Invasive Search/Survey,43.5900533316667,-72.9101566666667,,,,"Mature adult > 4"" dbh",Scattered Plants or Clumps,Jun  9 2014 ,,,,Lisa Thornton,,,,,,,,,,
466883.650937969,121290.662999664,AIKEN S.F.,1593,Japanese barberry,Jun  9 2014 ,Lisa Thornton,Invasive Search/Survey,43.591056665,-72.91009,,,,"Mature adult < 4"" dbh",Single Plant or Clump,Jun  9 2014 ,Jun  9 2014 ,,Mechanical,Lisa Thornton,Jan  1 1900 ,,,0,,,,,,
